i_index unit1 scale1,j_index unit1 scale1,k_index unit1 scale1,x_coord unit1 scale1,y_coord unit1 scale1,z_coord unit1 scale1,Zones(hierarchy) unit1 scale1
76,106,33,49620.0,52260.0,-2697.51000977,19.0
77,106,33,49660.0,52260.0,-2695.39764404,19.0
78,106,33,49700.0,52260.0,-2693.32336426,19.0
79,106,33,49740.0,52260.0,-2691.66442871,19.0
80,106,33,49780.0,52260.0,-2690.69842529,19.0
81,106,33,49820.0,52260.0,-2690.38058472,19.0
82,106,33,49860.0,52260.0,-2690.5196228,19.0
83,106,33,49900.0,52260.0,-2690.53778076,19.0
84,106,33,49940.0,52260.0,-2690.53833008,19.0
85,106,33,49980.0,52260.0,-2690.47042847,19.0
86,106,33,50020.0,52260.0,-2690.74560547,19.0
87,106,33,50060.0,52260.0,-2691.43014526,19.0
88,106,33,50100.0,52260.0,-2692.137146,19.0
89,106,33,50140.0,52260.0,-2692.55084229,19.0
90,106,33,50180.0,52260.0,-2692.85913086,19.0
91,106,33,50220.0,52260.0,-2693.60894775,19.0
92,106,33,50260.0,52260.0,-2694.6204834,19.0
93,106,33,50300.0,52260.0,-2695.92507935,19.0
94,106,33,50340.0,52260.0,-2697.39205933,19.0
95,106,33,50380.0,52260.0,-2699.36026001,19.0
96,106,33,50420.0,52260.0,-2701.76196289,19.0
97,106,33,50460.0,52260.0,-2704.13970947,19.0
98,106,33,50500.0,52260.0,-2706.58926392,19.0
99,106,33,50540.0,52260.0,-2709.17687988,19.0
100,106,33,50580.0,52260.0,-2712.07516479,19.0
101,106,33,50620.0,52260.0,-2715.30368042,19.0
102,106,33,50660.0,52260.0,-2718.71905518,19.0
103,106,33,50700.0,52260.0,-2722.99459839,19.0
104,106,33,50740.0,52260.0,-2728.10818481,19.0
105,106,33,50780.0,52260.0,-2733.95428467,19.0
106,106,33,50820.0,52260.0,-2740.39733887,19.0
107,106,33,50860.0,52260.0,-2746.49246216,19.0
108,106,33,50900.0,52260.0,-2752.48101807,19.0
109,106,33,50940.0,52260.0,-2758.96435547,19.0
110,106,33,50980.0,52260.0,-2766.24145508,19.0
111,106,33,51020.0,52260.0,-2774.86209106,19.0
112,106,33,51060.0,52260.0,-2784.19894409,19.0
113,106,33,51100.0,52260.0,-2792.96835327,19.0
114,106,33,51140.0,52260.0,-2801.75268555,19.0
118,106,33,51300.0,52260.0,-2896.5763855,19.0
119,106,33,51340.0,52260.0,-2892.46298218,19.0
120,106,33,51380.0,52260.0,-2888.80511475,19.0
121,106,33,51420.0,52260.0,-2886.82962036,19.0
122,106,33,51460.0,52260.0,-2886.11477661,19.0
123,106,33,51500.0,52260.0,-2886.090271,19.0
124,106,33,51540.0,52260.0,-2887.31213379,19.0
48,107,33,48500.0,52300.0,-2612.38204956,19.0
49,107,33,48540.0,52300.0,-2618.96032715,19.0
50,107,33,48580.0,52300.0,-2626.15823364,19.0
51,107,33,48620.0,52300.0,-2633.38699341,19.0
52,107,33,48660.0,52300.0,-2640.55743408,19.0
53,107,33,48700.0,52300.0,-2647.29550171,19.0
54,107,33,48740.0,52300.0,-2653.67623901,19.0
55,107,33,48780.0,52300.0,-2660.06842041,19.0
56,107,33,48820.0,52300.0,-2666.65011597,19.0
57,107,33,48860.0,52300.0,-2673.14706421,19.0
58,107,33,48900.0,52300.0,-2677.45404053,19.0
59,107,33,48940.0,52300.0,-2679.53594971,19.0
60,107,33,48980.0,52300.0,-2681.19476318,19.0
61,107,33,49020.0,52300.0,-2682.10598755,19.0
62,107,33,49060.0,52300.0,-2682.56716919,19.0
63,107,33,49100.0,52300.0,-2682.82366943,19.0
64,107,33,49140.0,52300.0,-2682.80960083,19.0
65,107,33,49180.0,52300.0,-2682.58529663,19.0
66,107,33,49220.0,52300.0,-2684.39849854,19.0
67,107,33,49260.0,52300.0,-2688.69924927,19.0
68,107,33,49300.0,52300.0,-2693.27987671,19.0
69,107,33,49340.0,52300.0,-2698.14962769,19.0
70,107,33,49380.0,52300.0,-2702.94915771,19.0
71,107,33,49420.0,52300.0,-2706.42071533,19.0
72,107,33,49460.0,52300.0,-2708.31936646,19.0
73,107,33,49500.0,52300.0,-2708.48916626,19.0
74,107,33,49540.0,52300.0,-2707.02435303,19.0
75,107,33,49580.0,52300.0,-2704.81973267,19.0
76,107,33,49620.0,52300.0,-2702.11468506,19.0
77,107,33,49660.0,52300.0,-2699.40686035,19.0
78,107,33,49700.0,52300.0,-2696.50140381,19.0
79,107,33,49740.0,52300.0,-2694.29760742,19.0
80,107,33,49780.0,52300.0,-2693.08239746,19.0
81,107,33,49820.0,52300.0,-2692.43054199,19.0
82,107,33,49860.0,52300.0,-2692.1333313,19.0
83,107,33,49900.0,52300.0,-2691.85214233,19.0
84,107,33,49940.0,52300.0,-2691.71392822,19.0
85,107,33,49980.0,52300.0,-2691.66192627,19.0
86,107,33,50020.0,52300.0,-2692.04827881,19.0
87,107,33,50060.0,52300.0,-2692.79025269,19.0
88,107,33,50100.0,52300.0,-2693.56652832,19.0
89,107,33,50140.0,52300.0,-2693.96218872,19.0
90,107,33,50180.0,52300.0,-2694.18771362,19.0
91,107,33,50220.0,52300.0,-2694.75811768,19.0
92,107,33,50260.0,52300.0,-2695.41772461,19.0
93,107,33,50300.0,52300.0,-2696.17318726,19.0
94,107,33,50340.0,52300.0,-2697.0642395,19.0
95,107,33,50380.0,52300.0,-2698.47143555,19.0
96,107,33,50420.0,52300.0,-2700.17550659,19.0
97,107,33,50460.0,52300.0,-2701.97210693,19.0
98,107,33,50500.0,52300.0,-2704.01599121,19.0
99,107,33,50540.0,52300.0,-2706.33267212,19.0
100,107,33,50580.0,52300.0,-2708.97644043,19.0
101,107,33,50620.0,52300.0,-2711.69464111,19.0
102,107,33,50660.0,52300.0,-2714.73922729,19.0
103,107,33,50700.0,52300.0,-2718.62466431,19.0
104,107,33,50740.0,52300.0,-2723.14038086,19.0
105,107,33,50780.0,52300.0,-2728.45251465,19.0
106,107,33,50820.0,52300.0,-2734.30862427,19.0
107,107,33,50860.0,52300.0,-2740.02337646,19.0
108,107,33,50900.0,52300.0,-2746.05612183,19.0
109,107,33,50940.0,52300.0,-2752.74987793,19.0
110,107,33,50980.0,52300.0,-2759.91009521,19.0
111,107,33,51020.0,52300.0,-2767.93365479,19.0
112,107,33,51060.0,52300.0,-2776.48529053,19.0
113,107,33,51100.0,52300.0,-2784.87823486,19.0
114,107,33,51140.0,52300.0,-2793.71798706,19.0
115,107,33,51180.0,52300.0,-2802.80215454,19.0
116,107,33,51220.0,52300.0,-2812.27114868,19.0
117,107,33,51260.0,52300.0,-2823.02435303,19.0
120,107,33,51380.0,52300.0,-2881.65667725,19.0
121,107,33,51420.0,52300.0,-2879.02285767,19.0
122,107,33,51460.0,52300.0,-2878.56408691,19.0
123,107,33,51500.0,52300.0,-2880.29205322,19.0
124,107,33,51540.0,52300.0,-2883.46881104,19.0
49,108,33,48540.0,52340.0,-2617.04815674,19.0
50,108,33,48580.0,52340.0,-2624.30218506,19.0
51,108,33,48620.0,52340.0,-2631.69610596,19.0
52,108,33,48660.0,52340.0,-2638.98294067,19.0
53,108,33,48700.0,52340.0,-2645.83837891,19.0
54,108,33,48740.0,52340.0,-2652.44213867,19.0
55,108,33,48780.0,52340.0,-2659.11062622,19.0
56,108,33,48820.0,52340.0,-2665.80325317,19.0
57,108,33,48860.0,52340.0,-2672.10427856,19.0
58,108,33,48900.0,52340.0,-2676.89898682,19.0
59,108,33,48940.0,52340.0,-2679.86782837,19.0
60,108,33,48980.0,52340.0,-2682.06530762,19.0
61,108,33,49020.0,52340.0,-2683.69366455,19.0
62,108,33,49060.0,52340.0,-2684.98995972,19.0
63,108,33,49100.0,52340.0,-2686.16595459,19.0
64,108,33,49140.0,52340.0,-2687.33831787,19.0
65,108,33,49180.0,52340.0,-2688.38113403,19.0
66,108,33,49220.0,52340.0,-2690.4911499,19.0
67,108,33,49260.0,52340.0,-2694.65188599,19.0
68,108,33,49300.0,52340.0,-2699.37445068,19.0
69,108,33,49340.0,52340.0,-2704.32620239,19.0
70,108,33,49380.0,52340.0,-2709.13476562,19.0
71,108,33,49420.0,52340.0,-2712.70941162,19.0
72,108,33,49460.0,52340.0,-2714.69619751,19.0
73,108,33,49500.0,52340.0,-2714.54568481,19.0
74,108,33,49540.0,52340.0,-2712.70324707,19.0
75,108,33,49580.0,52340.0,-2710.21798706,19.0
76,108,33,49620.0,52340.0,-2707.34152222,19.0
77,108,33,49660.0,52340.0,-2704.23446655,19.0
78,108,33,49700.0,52340.0,-2700.61587524,19.0
79,108,33,49740.0,52340.0,-2697.87954712,19.0
80,108,33,49780.0,52340.0,-2696.34259033,19.0
81,108,33,49820.0,52340.0,-2695.27423096,19.0
82,108,33,49860.0,52340.0,-2694.42605591,19.0
83,108,33,49900.0,52340.0,-2693.76690674,19.0
84,108,33,49940.0,52340.0,-2693.4133606,19.0
85,108,33,49980.0,52340.0,-2693.35931396,19.0
86,108,33,50020.0,52340.0,-2693.70626831,19.0
87,108,33,50060.0,52340.0,-2694.30279541,19.0
88,108,33,50100.0,52340.0,-2695.03961182,19.0
89,108,33,50140.0,52340.0,-2695.56982422,19.0
90,108,33,50180.0,52340.0,-2695.99331665,19.0
91,108,33,50220.0,52340.0,-2696.43170166,19.0
92,108,33,50260.0,52340.0,-2696.77474976,19.0
93,108,33,50300.0,52340.0,-2697.14605713,19.0
94,108,33,50340.0,52340.0,-2697.55184937,19.0
95,108,33,50380.0,52340.0,-2698.29360962,19.0
96,108,33,50420.0,52340.0,-2699.24850464,19.0
97,108,33,50460.0,52340.0,-2700.48071289,19.0
98,108,33,50500.0,52340.0,-2702.03039551,19.0
99,108,33,50540.0,52340.0,-2703.99072266,19.0
100,108,33,50580.0,52340.0,-2706.49343872,19.0
101,108,33,50620.0,52340.0,-2709.20071411,19.0
102,108,33,50660.0,52340.0,-2712.20443726,19.0
103,108,33,50700.0,52340.0,-2715.75997925,19.0
104,108,33,50740.0,52340.0,-2719.81188965,19.0
105,108,33,50780.0,52340.0,-2724.58514404,19.0
106,108,33,50820.0,52340.0,-2729.91690063,19.0
107,108,33,50860.0,52340.0,-2735.52371216,19.0
108,108,33,50900.0,52340.0,-2741.66995239,19.0
109,108,33,50940.0,52340.0,-2748.25854492,19.0
110,108,33,50980.0,52340.0,-2755.18591309,19.0
111,108,33,51020.0,52340.0,-2762.52258301,19.0
112,108,33,51060.0,52340.0,-2769.93008423,19.0
113,108,33,51100.0,52340.0,-2777.69482422,19.0
114,108,33,51140.0,52340.0,-2786.23825073,19.0
115,108,33,51180.0,52340.0,-2795.24398804,19.0
116,108,33,51220.0,52340.0,-2804.77392578,19.0
117,108,33,51260.0,52340.0,-2815.49664307,19.0
118,108,33,51300.0,52340.0,-2826.65820312,19.0
119,108,33,51340.0,52340.0,-2837.1005249,19.0
120,108,33,51380.0,52340.0,-2847.77374268,19.0
121,108,33,51420.0,52340.0,-2858.2427063,19.0
122,108,33,51460.0,52340.0,-2872.56304932,19.0
123,108,33,51500.0,52340.0,-2875.95742798,19.0
124,108,33,51540.0,52340.0,-2880.7348938,19.0
49,109,33,48540.0,52380.0,-2615.56103516,19.0
50,109,33,48580.0,52380.0,-2622.90313721,19.0
51,109,33,48620.0,52380.0,-2630.4251709,19.0
52,109,33,48660.0,52380.0,-2637.77862549,19.0
53,109,33,48700.0,52380.0,-2644.78796387,19.0
54,109,33,48740.0,52380.0,-2651.7868042,19.0
55,109,33,48780.0,52380.0,-2658.70489502,19.0
56,109,33,48820.0,52380.0,-2665.3102417,19.0
57,109,33,48860.0,52380.0,-2671.26303101,19.0
58,109,33,48900.0,52380.0,-2676.20605469,19.0
59,109,33,48940.0,52380.0,-2679.89285278,19.0
60,109,33,48980.0,52380.0,-2682.9367981,19.0
61,109,33,49020.0,52380.0,-2685.53375244,19.0
62,109,33,49060.0,52380.0,-2687.76721191,19.0
63,109,33,49100.0,52380.0,-2689.99841309,19.0
64,109,33,49140.0,52380.0,-2692.55508423,19.0
65,109,33,49180.0,52380.0,-2695.50714111,19.0
66,109,33,49220.0,52380.0,-2698.2041626,19.0
67,109,33,49260.0,52380.0,-2701.37915039,19.0
68,109,33,49300.0,52380.0,-2705.56750488,19.0
69,109,33,49340.0,52380.0,-2710.32730103,19.0
70,109,33,49380.0,52380.0,-2714.6512146,19.0
71,109,33,49420.0,52380.0,-2717.78274536,19.0
72,109,33,49460.0,52380.0,-2719.30084229,19.0
73,109,33,49500.0,52380.0,-2718.63748169,19.0
74,109,33,49540.0,52380.0,-2716.76763916,19.0
75,109,33,49580.0,52380.0,-2714.47103882,19.0
76,109,33,49620.0,52380.0,-2711.93304443,19.0
77,109,33,49660.0,52380.0,-2709.08877563,19.0
