i_index unit1 scale1,j_index unit1 scale1,k_index unit1 scale1,x_coord unit1 scale1,y_coord unit1 scale1,z_coord unit1 scale1
95,119,35,50380.0,52780.0,-2722.02017212
96,119,35,50420.0,52780.0,-2713.21832275
97,119,35,50460.0,52780.0,-2707.77853394
99,119,35,50540.0,52780.0,-2740.89312744
100,119,35,50580.0,52780.0,-2740.81814575
101,119,35,50620.0,52780.0,-2740.98440552
102,119,35,50660.0,52780.0,-2740.79440308
103,119,35,50700.0,52780.0,-2741.8168335
104,119,35,50740.0,52780.0,-2743.77334595
105,119,35,50780.0,52780.0,-2745.68374634
106,119,35,50820.0,52780.0,-2748.19561768
107,119,35,50860.0,52780.0,-2751.62945557
108,119,35,50900.0,52780.0,-2755.59033203
109,119,35,50940.0,52780.0,-2753.66473389
110,119,35,50980.0,52780.0,-2761.85769653
111,119,35,51020.0,52780.0,-2764.21792603
112,119,35,51060.0,52780.0,-2766.52191162
113,119,35,51100.0,52780.0,-2769.18405151
114,119,35,51140.0,52780.0,-2772.50668335
115,119,35,51180.0,52780.0,-2776.23394775
116,119,35,51220.0,52780.0,-2780.50564575
117,119,35,51260.0,52780.0,-2786.38983154
118,119,35,51300.0,52780.0,-2793.75030518
119,119,35,51340.0,52780.0,-2802.20812988
120,119,35,51380.0,52780.0,-2811.49871826
121,119,35,51420.0,52780.0,-2821.13491821
122,119,35,51460.0,52780.0,-2830.59213257
52,120,35,48660.0,52820.0,-2634.1725769
53,120,35,48700.0,52820.0,-2644.07684326
54,120,35,48740.0,52820.0,-2654.65646362
55,120,35,48780.0,52820.0,-2665.36807251
56,120,35,48820.0,52820.0,-2674.54360962
57,120,35,48860.0,52820.0,-2682.11975098
58,120,35,48900.0,52820.0,-2689.21740723
59,120,35,48940.0,52820.0,-2697.4112854
60,120,35,48980.0,52820.0,-2706.18032837
61,120,35,49020.0,52820.0,-2713.89401245
62,120,35,49060.0,52820.0,-2720.36938477
63,120,35,49100.0,52820.0,-2725.01721191
64,120,35,49140.0,52820.0,-2728.21542358
65,120,35,49180.0,52820.0,-2731.00268555
66,120,35,49220.0,52820.0,-2733.68618774
67,120,35,49260.0,52820.0,-2735.86816406
68,120,35,49300.0,52820.0,-2737.53713989
69,120,35,49340.0,52820.0,-2739.45269775
70,120,35,49380.0,52820.0,-2741.13253784
71,120,35,49420.0,52820.0,-2743.27789307
72,120,35,49460.0,52820.0,-2746.57763672
73,120,35,49500.0,52820.0,-2749.902771
74,120,35,49540.0,52820.0,-2752.94650269
75,120,35,49580.0,52820.0,-2756.181427
76,120,35,49620.0,52820.0,-2759.30004883
77,120,35,49660.0,52820.0,-2761.03509521
78,120,35,49700.0,52820.0,-2761.52084351
79,120,35,49740.0,52820.0,-2761.70675659
80,120,35,49780.0,52820.0,-2761.43292236
81,120,35,49820.0,52820.0,-2760.44644165
82,120,35,49860.0,52820.0,-2758.83734131
83,120,35,49900.0,52820.0,-2756.88760376
84,120,35,49940.0,52820.0,-2754.74874878
85,120,35,49980.0,52820.0,-2752.09973145
86,120,35,50020.0,52820.0,-2748.94180298
87,120,35,50060.0,52820.0,-2745.27545166
88,120,35,50100.0,52820.0,-2741.89535522
89,120,35,50140.0,52820.0,-2740.51669312
90,120,35,50180.0,52820.0,-2740.33905029
91,120,35,50220.0,52820.0,-2739.78927612
92,120,35,50260.0,52820.0,-2738.94790649
93,120,35,50300.0,52820.0,-2737.54742432
94,120,35,50340.0,52820.0,-2734.77392578
95,120,35,50380.0,52820.0,-2727.06472778
96,120,35,50420.0,52820.0,-2716.87478638
97,120,35,50460.0,52820.0,-2708.34494019
98,120,35,50500.0,52820.0,-2700.10595703
101,120,35,50620.0,52820.0,-2741.86004639
102,120,35,50660.0,52820.0,-2741.11349487
103,120,35,50700.0,52820.0,-2742.3293457
104,120,35,50740.0,52820.0,-2745.25442505
105,120,35,50780.0,52820.0,-2747.65176392
106,120,35,50820.0,52820.0,-2749.98413086
107,120,35,50860.0,52820.0,-2753.05105591
108,120,35,50900.0,52820.0,-2756.32830811
109,120,35,50940.0,52820.0,-2758.78775024
110,120,35,50980.0,52820.0,-2760.45205688
111,120,35,51020.0,52820.0,-2762.04910278
112,120,35,51060.0,52820.0,-2763.93649292
113,120,35,51100.0,52820.0,-2766.57794189
114,120,35,51140.0,52820.0,-2769.94650269
115,120,35,51180.0,52820.0,-2773.60617065
116,120,35,51220.0,52820.0,-2777.89944458
117,120,35,51260.0,52820.0,-2783.71176147
118,120,35,51300.0,52820.0,-2790.95846558
119,120,35,51340.0,52820.0,-2799.00497437
120,120,35,51380.0,52820.0,-2807.56439209
121,120,35,51420.0,52820.0,-2816.08023071
122,120,35,51460.0,52820.0,-2824.2338562
53,121,35,48700.0,52860.0,-2642.74185181
54,121,35,48740.0,52860.0,-2654.5418396
55,121,35,48780.0,52860.0,-2666.16189575
56,121,35,48820.0,52860.0,-2675.16003418
57,121,35,48860.0,52860.0,-2682.19677734
58,121,35,48900.0,52860.0,-2689.11141968
59,121,35,48940.0,52860.0,-2696.91119385
60,121,35,48980.0,52860.0,-2705.11541748
61,121,35,49020.0,52860.0,-2712.27120972
62,121,35,49060.0,52860.0,-2718.51519775
63,121,35,49100.0,52860.0,-2723.12341309
64,121,35,49140.0,52860.0,-2726.48483276
65,121,35,49180.0,52860.0,-2729.665802
66,121,35,49220.0,52860.0,-2732.70977783
67,121,35,49260.0,52860.0,-2735.59695435
68,121,35,49300.0,52860.0,-2738.0010376
69,121,35,49340.0,52860.0,-2740.89508057
70,121,35,49380.0,52860.0,-2744.08673096
71,121,35,49420.0,52860.0,-2747.45507812
72,121,35,49460.0,52860.0,-2751.47406006
73,121,35,49500.0,52860.0,-2755.14663696
74,121,35,49540.0,52860.0,-2758.80523682
75,121,35,49580.0,52860.0,-2762.59259033
76,121,35,49620.0,52860.0,-2765.90960693
77,121,35,49660.0,52860.0,-2767.57287598
78,121,35,49700.0,52860.0,-2767.68521118
79,121,35,49740.0,52860.0,-2767.29922485
80,121,35,49780.0,52860.0,-2766.50250244
81,121,35,49820.0,52860.0,-2765.27636719
82,121,35,49860.0,52860.0,-2763.51147461
83,121,35,49900.0,52860.0,-2761.66012573
84,121,35,49940.0,52860.0,-2759.71792603
85,121,35,49980.0,52860.0,-2757.09222412
86,121,35,50020.0,52860.0,-2753.91583252
87,121,35,50060.0,52860.0,-2750.55969238
88,121,35,50100.0,52860.0,-2747.47680664
89,121,35,50140.0,52860.0,-2745.63659668
90,121,35,50180.0,52860.0,-2744.85824585
91,121,35,50220.0,52860.0,-2744.38061523
92,121,35,50260.0,52860.0,-2743.67160034
93,121,35,50300.0,52860.0,-2742.10217285
94,121,35,50340.0,52860.0,-2738.79098511
95,121,35,50380.0,52860.0,-2731.60464478
96,121,35,50420.0,52860.0,-2721.53588867
97,121,35,50460.0,52860.0,-2711.49951172
98,121,35,50500.0,52860.0,-2700.98098755
99,121,35,50540.0,52860.0,-2693.65484619
100,121,35,50580.0,52860.0,-2691.19473267
103,121,35,50700.0,52860.0,-2739.61853027
104,121,35,50740.0,52860.0,-2745.58648682
105,121,35,50780.0,52860.0,-2748.49029541
106,121,35,50820.0,52860.0,-2750.65579224
107,121,35,50860.0,52860.0,-2752.94320679
108,121,35,50900.0,52860.0,-2755.09677124
109,121,35,50940.0,52860.0,-2756.44088745
110,121,35,50980.0,52860.0,-2757.08123779
111,121,35,51020.0,52860.0,-2758.05731201
112,121,35,51060.0,52860.0,-2759.69180298
113,121,35,51100.0,52860.0,-2762.04037476
114,121,35,51140.0,52860.0,-2764.64089966
115,121,35,51180.0,52860.0,-2767.75866699
116,121,35,51220.0,52860.0,-2772.05072021
117,121,35,51260.0,52860.0,-2777.91827393
118,121,35,51300.0,52860.0,-2785.3777771
119,121,35,51340.0,52860.0,-2793.2539978
120,121,35,51380.0,52860.0,-2801.28805542
121,121,35,51420.0,52860.0,-2809.19787598
122,121,35,51460.0,52860.0,-2816.8241272
53,122,35,48700.0,52900.0,-2640.50543213
54,122,35,48740.0,52900.0,-2652.86807251
55,122,35,48780.0,52900.0,-2664.5859375
56,122,35,48820.0,52900.0,-2674.12289429
57,122,35,48860.0,52900.0,-2681.43557739
58,122,35,48900.0,52900.0,-2688.01092529
59,122,35,48940.0,52900.0,-2695.32974243
60,122,35,48980.0,52900.0,-2703.01055908
61,122,35,49020.0,52900.0,-2709.98440552
62,122,35,49060.0,52900.0,-2716.19119263
63,122,35,49100.0,52900.0,-2720.93609619
64,122,35,49140.0,52900.0,-2724.62084961
65,122,35,49180.0,52900.0,-2728.05935669
66,122,35,49220.0,52900.0,-2731.42553711
67,122,35,49260.0,52900.0,-2735.3302002
68,122,35,49300.0,52900.0,-2739.02740479
69,122,35,49340.0,52900.0,-2742.85748291
70,122,35,49380.0,52900.0,-2746.97320557
71,122,35,49420.0,52900.0,-2751.07995605
72,122,35,49460.0,52900.0,-2755.73403931
73,122,35,49500.0,52900.0,-2760.33862305
74,122,35,49540.0,52900.0,-2764.93606567
75,122,35,49580.0,52900.0,-2769.29568481
76,122,35,49620.0,52900.0,-2773.02697754
77,122,35,49660.0,52900.0,-2774.71127319
78,122,35,49700.0,52900.0,-2774.24966431
79,122,35,49740.0,52900.0,-2773.35653687
80,122,35,49780.0,52900.0,-2772.30609131
81,122,35,49820.0,52900.0,-2770.84664917
82,122,35,49860.0,52900.0,-2768.92880249
83,122,35,49900.0,52900.0,-2767.08514404
84,122,35,49940.0,52900.0,-2765.31585693
85,122,35,49980.0,52900.0,-2762.80050659
86,122,35,50020.0,52900.0,-2759.5838623
87,122,35,50060.0,52900.0,-2756.57598877
88,122,35,50100.0,52900.0,-2753.96807861
89,122,35,50140.0,52900.0,-2751.84881592
90,122,35,50180.0,52900.0,-2750.21331787
91,122,35,50220.0,52900.0,-2749.08654785
92,122,35,50260.0,52900.0,-2747.85437012
93,122,35,50300.0,52900.0,-2745.34140015
94,122,35,50340.0,52900.0,-2741.11468506
95,122,35,50380.0,52900.0,-2734.47973633
96,122,35,50420.0,52900.0,-2725.31637573
97,122,35,50460.0,52900.0,-2713.59106445
98,122,35,50500.0,52900.0,-2700.75042725
99,122,35,50540.0,52900.0,-2692.73745728
100,122,35,50580.0,52900.0,-2689.17123413
101,122,35,50620.0,52900.0,-2687.35055542
102,122,35,50660.0,52900.0,-2687.29367065
106,122,35,50820.0,52900.0,-2751.47277832
107,122,35,50860.0,52900.0,-2752.46966553
108,122,35,50900.0,52900.0,-2752.45944214
109,122,35,50940.0,52900.0,-2752.40197754
110,122,35,50980.0,52900.0,-2752.09024048
111,122,35,51020.0,52900.0,-2752.34793091
112,122,35,51060.0,52900.0,-2753.2911377
113,122,35,51100.0,52900.0,-2754.53485107
114,122,35,51140.0,52900.0,-2756.06115723
115,122,35,51180.0,52900.0,-2758.78237915
116,122,35,51220.0,52900.0,-2763.1060791
117,122,35,51260.0,52900.0,-2769.2611084
118,122,35,51300.0,52900.0,-2776.88314819
119,122,35,51340.0,52900.0,-2784.23532104
120,122,35,51380.0,52900.0,-2791.48843384
121,122,35,51420.0,52900.0,-2798.98825073
53,123,35,48700.0,52940.0,-2637.61328125
54,123,35,48740.0,52940.0,-2650.40838623
55,123,35,48780.0,52940.0,-2661.87185669
56,123,35,48820.0,52940.0,-2671.45913696
57,123,35,48860.0,52940.0,-2679.16915894
58,123,35,48900.0,52940.0,-2685.69296265
59,123,35,48940.0,52940.0,-2692.95861816
60,123,35,48980.0,52940.0,-2700.71984863
61,123,35,49020.0,52940.0,-2707.65127563
62,123,35,49060.0,52940.0,-2713.38198853
63,123,35,49100.0,52940.0,-2717.98947144
64,123,35,49140.0,52940.0,-2721.91369629
65,123,35,49180.0,52940.0,-2725.67184448
66,123,35,49220.0,52940.0,-2729.61639404
67,123,35,49260.0,52940.0,-2734.12356567
68,123,35,49300.0,52940.0,-2738.83898926
69,123,35,49340.0,52940.0,-2743.99194336
70,123,35,49380.0,52940.0,-2749.09585571
71,123,35,49420.0,52940.0,-2753.99462891
72,123,35,49460.0,52940.0,-2759.49362183
73,123,35,49500.0,52940.0,-2764.96765137
74,123,35,49540.0,52940.0,-2770.0793457
75,123,35,49580.0,52940.0,-2774.64633179
76,123,35,49620.0,52940.0,-2778.55001831
77,123,35,49660.0,52940.0,-2780.84689331
78,123,35,49700.0,52940.0,-2780.61022949
79,123,35,49740.0,52940.0,-2779.30990601
80,123,35,49780.0,52940.0,-2778.04736328
81,123,35,49820.0,52940.0,-2776.45318604
82,123,35,49860.0,52940.0,-2774.54275513
83,123,35,49900.0,52940.0,-2772.81207275
84,123,35,49940.0,52940.0,-2771.24768066
85,123,35,49980.0,52940.0,-2769.26663208
86,123,35,50020.0,52940.0,-2766.45504761
87,123,35,50060.0,52940.0,-2763.56713867
88,123,35,50100.0,52940.0,-2760.887146
89,123,35,50140.0,52940.0,-2758.36636353
90,123,35,50180.0,52940.0,-2755.92868042
91,123,35,50220.0,52940.0,-2753.86712646
92,123,35,50260.0,52940.0,-2751.68334961
93,123,35,50300.0,52940.0,-2748.13641357
94,123,35,50340.0,52940.0,-2743.35314941
95,123,35,50380.0,52940.0,-2736.44302368
96,123,35,50420.0,52940.0,-2727.17681885
97,123,35,50460.0,52940.0,-2715.51296997
98,123,35,50500.0,52940.0,-2704.27563477
99,123,35,50540.0,52940.0,-2697.78009033
100,123,35,50580.0,52940.0,-2693.78219604
101,123,35,50620.0,52940.0,-2691.16009521
102,123,35,50660.0,52940.0,-2689.64035034
103,123,35,50700.0,52940.0,-2686.33868408
104,123,35,50740.0,52940.0,-2682.87911987
108,123,35,50900.0,52940.0,-2743.67520142
109,123,35,50940.0,52940.0,-2746.82025146
110,123,35,50980.0,52940.0,-2745.16659546
111,123,35,51020.0,52940.0,-2743.3611145
112,123,35,51060.0,52940.0,-2742.3977356
113,123,35,51100.0,52940.0,-2742.9317627
114,123,35,51140.0,52940.0,-2744.30963135
115,123,35,51180.0,52940.0,-2746.98208618
116,123,35,51220.0,52940.0,-2751.28924561
117,123,35,51260.0,52940.0,-2757.35137939
118,123,35,51300.0,52940.0,-2764.31375122
119,123,35,51340.0,52940.0,-2770.70635986
120,123,35,51380.0,52940.0,-2777.04428101
121,123,35,51420.0,52940.0,-2783.60205078
54,124,35,48740.0,52980.0,-2646.6293335
55,124,35,48780.0,52980.0,-2658.15274048
56,124,35,48820.0,52980.0,-2667.94381714
57,124,35,48860.0,52980.0,-2676.09033203
58,124,35,48900.0,52980.0,-2682.76815796
59,124,35,48940.0,52980.0,-2690.28500366
60,124,35,48980.0,52980.0,-2698.29031372
61,124,35,49020.0,52980.0,-2704.91900635
62,124,35,49060.0,52980.0,-2710.03018188
63,124,35,49100.0,52980.0,-2714.4699707
64,124,35,49140.0,52980.0,-2718.55996704
65,124,35,49180.0,52980.0,-2722.75808716
66,124,35,49220.0,52980.0,-2727.43026733
67,124,35,49260.0,52980.0,-2732.47683716
68,124,35,49300.0,52980.0,-2737.84161377
69,124,35,49340.0,52980.0,-2744.04879761
70,124,35,49380.0,52980.0,-2750.36309814
71,124,35,49420.0,52980.0,-2756.36178589
72,124,35,49460.0,52980.0,-2762.70050049
73,124,35,49500.0,52980.0,-2768.67672729
74,124,35,49540.0,52980.0,-2773.98776245
75,124,35,49580.0,52980.0,-2778.42163086
76,124,35,49620.0,52980.0,-2782.00946045
77,124,35,49660.0,52980.0,-2784.72976685
78,124,35,49700.0,52980.0,-2785.67498779
79,124,35,49740.0,52980.0,-2784.89471436
80,124,35,49780.0,52980.0,-2783.55822754
81,124,35,49820.0,52980.0,-2782.0484314
82,124,35,49860.0,52980.0,-2780.23568726
83,124,35,49900.0,52980.0,-2778.64407349
84,124,35,49940.0,52980.0,-2777.27603149
85,124,35,49980.0,52980.0,-2775.70828247
86,124,35,50020.0,52980.0,-2773.48431396
87,124,35,50060.0,52980.0,-2770.72421265
88,124,35,50100.0,52980.0,-2767.68728638
89,124,35,50140.0,52980.0,-2764.59579468
90,124,35,50180.0,52980.0,-2761.47332764
91,124,35,50220.0,52980.0,-2758.50311279
92,124,35,50260.0,52980.0,-2755.32150269
93,124,35,50300.0,52980.0,-2751.14370728
94,124,35,50340.0,52980.0,-2746.08013916
95,124,35,50380.0,52980.0,-2739.41677856
96,124,35,50420.0,52980.0,-2730.5897522
97,124,35,50460.0,52980.0,-2721.39559937
98,124,35,50500.0,52980.0,-2713.02590942
99,124,35,50540.0,52980.0,-2706.76626587
100,124,35,50580.0,52980.0,-2702.44827271
101,124,35,50620.0,52980.0,-2698.83694458
102,124,35,50660.0,52980.0,-2695.53121948
103,124,35,50700.0,52980.0,-2691.22280884
104,124,35,50740.0,52980.0,-2686.65454102
105,124,35,50780.0,52980.0,-2682.70492554
106,124,35,50820.0,52980.0,-2678.77511597
107,124,35,50860.0,52980.0,-2675.93261719
110,124,35,50980.0,52980.0,-2730.75286865
111,124,35,51020.0,52980.0,-2731.61929321
112,124,35,51060.0,52980.0,-2729.02648926
113,124,35,51100.0,52980.0,-2728.57220459
114,124,35,51140.0,52980.0,-2729.6289978
115,124,35,51180.0,52980.0,-2732.24060059
116,124,35,51220.0,52980.0,-2736.20718384
117,124,35,51260.0,52980.0,-2741.39300537
118,124,35,51300.0,52980.0,-2747.41134644
119,124,35,51340.0,52980.0,-2753.41851807
120,124,35,51380.0,52980.0,-2759.79476929
121,124,35,51420.0,52980.0,-2765.7885437
54,125,35,48740.0,53020.0,-2641.14489746
55,125,35,48780.0,53020.0,-2653.60467529
56,125,35,48820.0,53020.0,-2664.89550781
57,125,35,48860.0,53020.0,-2673.52761841
58,125,35,48900.0,53020.0,-2680.26489258
59,125,35,48940.0,53020.0,-2687.5168457
60,125,35,48980.0,53020.0,-2694.83120728
61,125,35,49020.0,53020.0,-2701.2824707
62,125,35,49060.0,53020.0,-2706.61685181
63,125,35,49100.0,53020.0,-2711.01171875
64,125,35,49140.0,53020.0,-2714.98388672
65,125,35,49180.0,53020.0,-2719.42825317
66,125,35,49220.0,53020.0,-2724.75402832
67,125,35,49260.0,53020.0,-2730.65545654
68,125,35,49300.0,53020.0,-2736.8659668
69,125,35,49340.0,53020.0,-2743.55630493
70,125,35,49380.0,53020.0,-2750.8666687
71,125,35,49420.0,53020.0,-2758.07635498
72,125,35,49460.0,53020.0,-2765.05822754
73,125,35,49500.0,53020.0,-2771.2868042
74,125,35,49540.0,53020.0,-2776.47644043
75,125,35,49580.0,53020.0,-2781.00445557
76,125,35,49620.0,53020.0,-2784.75167847
77,125,35,49660.0,53020.0,-2787.40988159
78,125,35,49700.0,53020.0,-2788.96392822
79,125,35,49740.0,53020.0,-2788.96383667
80,125,35,49780.0,53020.0,-2788.04876709
81,125,35,49820.0,53020.0,-2787.10931396
82,125,35,49860.0,53020.0,-2785.62390137
83,125,35,49900.0,53020.0,-2784.03341675
84,125,35,49940.0,53020.0,-2782.87854004
85,125,35,49980.0,53020.0,-2781.68066406
86,125,35,50020.0,53020.0,-2779.91665649
87,125,35,50060.0,53020.0,-2777.19158936
88,125,35,50100.0,53020.0,-2773.78314209
89,125,35,50140.0,53020.0,-2770.40460205
90,125,35,50180.0,53020.0,-2767.01351929
91,125,35,50220.0,53020.0,-2763.60159302
92,125,35,50260.0,53020.0,-2759.95666504
93,125,35,50300.0,53020.0,-2755.48770142
94,125,35,50340.0,53020.0,-2750.22436523
95,125,35,50380.0,53020.0,-2744.31466675
96,125,35,50420.0,53020.0,-2737.19378662
97,125,35,50460.0,53020.0,-2729.98095703
98,125,35,50500.0,53020.0,-2722.93859863
99,125,35,50540.0,53020.0,-2716.00061035
100,125,35,50580.0,53020.0,-2710.57077026
101,125,35,50620.0,53020.0,-2706.39205933
102,125,35,50660.0,53020.0,-2701.84542847
103,125,35,50700.0,53020.0,-2696.48156738
104,125,35,50740.0,53020.0,-2691.36257935
105,125,35,50780.0,53020.0,-2686.91329956
106,125,35,50820.0,53020.0,-2682.59222412
107,125,35,50860.0,53020.0,-2678.72109985
108,125,35,50900.0,53020.0,-2676.10012817
109,125,35,50940.0,53020.0,-2674.54888916
110,125,35,50980.0,53020.0,-2674.24029541
112,125,35,51060.0,53020.0,-2711.5255127
113,125,35,51100.0,53020.0,-2711.19607544
114,125,35,51140.0,53020.0,-2710.77420044
115,125,35,51180.0,53020.0,-2713.21499634
116,125,35,51220.0,53020.0,-2716.67959595
117,125,35,51260.0,53020.0,-2721.11386108
118,125,35,51300.0,53020.0,-2726.46694946
119,125,35,51340.0,53020.0,-2732.37362671
120,125,35,51380.0,53020.0,-2739.03530884
121,125,35,51420.0,53020.0,-2745.3013916
54,126,35,48740.0,53060.0,-2638.46798706
55,126,35,48780.0,53060.0,-2650.83932495
56,126,35,48820.0,53060.0,-2662.59973145
57,126,35,48860.0,53060.0,-2671.02459717
58,126,35,48900.0,53060.0,-2677.66653442
59,126,35,48940.0,53060.0,-2684.15435791
60,126,35,48980.0,53060.0,-2690.3059082
61,126,35,49020.0,53060.0,-2696.64309692
62,126,35,49060.0,53060.0,-2702.71850586
63,126,35,49100.0,53060.0,-2707.28759766
64,126,35,49140.0,53060.0,-2711.07626343
65,126,35,49180.0,53060.0,-2715.80630493
66,126,35,49220.0,53060.0,-2721.66775513
67,126,35,49260.0,53060.0,-2728.37240601
68,126,35,49300.0,53060.0,-2735.7298584
69,126,35,49340.0,53060.0,-2743.36227417
70,126,35,49380.0,53060.0,-2751.36428833
71,126,35,49420.0,53060.0,-2759.20117188
72,126,35,49460.0,53060.0,-2766.56219482
73,126,35,49500.0,53060.0,-2772.70825195
74,126,35,49540.0,53060.0,-2777.6539917
75,126,35,49580.0,53060.0,-2782.51593018
76,126,35,49620.0,53060.0,-2786.89251709
77,126,35,49660.0,53060.0,-2789.73922729
78,126,35,49700.0,53060.0,-2791.34622192
79,126,35,49740.0,53060.0,-2791.82907104
80,126,35,49780.0,53060.0,-2791.66067505
81,126,35,49820.0,53060.0,-2791.56939697
82,126,35,49860.0,53060.0,-2790.89962769
83,126,35,49900.0,53060.0,-2789.4546814
84,126,35,49940.0,53060.0,-2788.30548096
85,126,35,49980.0,53060.0,-2787.51135254
86,126,35,50020.0,53060.0,-2785.97055054
87,126,35,50060.0,53060.0,-2782.81829834
88,126,35,50100.0,53060.0,-2779.2588501
89,126,35,50140.0,53060.0,-2776.20822144
90,126,35,50180.0,53060.0,-2772.88781738
91,126,35,50220.0,53060.0,-2769.44104004
92,126,35,50260.0,53060.0,-2765.5880127
93,126,35,50300.0,53060.0,-2760.82391357
94,126,35,50340.0,53060.0,-2755.26083374
95,126,35,50380.0,53060.0,-2749.46960449
96,126,35,50420.0,53060.0,-2743.38317871
97,126,35,50460.0,53060.0,-2736.58621216
98,126,35,50500.0,53060.0,-2729.94360352
99,126,35,50540.0,53060.0,-2723.7550354
100,126,35,50580.0,53060.0,-2718.11331177
101,126,35,50620.0,53060.0,-2713.43780518
102,126,35,50660.0,53060.0,-2708.18988037
103,126,35,50700.0,53060.0,-2702.04489136
104,126,35,50740.0,53060.0,-2696.37695312
105,126,35,50780.0,53060.0,-2691.62594604
106,126,35,50820.0,53060.0,-2686.97525024
107,126,35,50860.0,53060.0,-2682.28338623
108,126,35,50900.0,53060.0,-2678.37033081
109,126,35,50940.0,53060.0,-2676.04241943
110,126,35,50980.0,53060.0,-2674.93530273
